Sat.ElapsedSecs           Sat.Earth.RMAG            Sat.Earth.Latitude        Sat.Earth.Longitude       Sat.EarthMJ2000Eq.RAAN    Sat.VX                    Sat.VY                    Sat.VZ                    
2053.236144559924         6973.089238934726         51.7396094308931          80.84158450029243         0.02849760331825009       -5.989857191323966        0.6226603079146221        -4.563394241241534        
2148.522106173914         6973.698258912302         45.95575989550596         78.592566275251           0.02971774007390827       -5.483435594342154        0.7032707237201316        -5.151068742115821        
2243.779979716055         6974.283393430781         40.14239639573532         76.69418547054127         0.03071914863376589       -4.918622975266807        0.7764117738278931        -5.683887567884593        
2338.990664191078         6974.827849872875         34.30861540639874         75.03291672753133         0.03150533630109689       -4.3015493553738          0.841293583653007         -6.156083267151572        
2434.139611234423         6975.315745854013         28.46066867987996         73.53637223083777         0.03208610254071781       -3.638919060975519        0.8972229424766518        -6.562594579734435        
2529.232874047011         6975.732982097002         22.60220357362586         72.15543786247345         0.03247941625764685       -2.93780004436241         0.9436175399283517        -6.899171517967044        
2624.289864173625         6976.067741888653         16.73533535529711         70.85493444116354         0.03271317186556641       -2.205560623071816        0.9800001342931169        -7.16233673433715         
2719.336670916528         6976.310714645893         10.86139752129887         69.60822111937115         0.03282482726214248       -1.449827197016597        1.005994684933578         -7.349361211037372        
2814.381590473931         6976.455108509986         4.982641519702901         68.39409580282069         0.0328584042992363        -0.6786058637239216       1.021323421717178         -7.458244927447888        
2909.42190522328          6976.49675482389          -0.8980788523545649       67.19440797788515         0.03286033057572241       0.09983856784480197       1.025819669996549         -7.487808499457725        
3004.447953240015         6976.43424681835          -6.777507310959402        65.99232680126057         0.03287604603714805       0.8771026314708404        1.019436038712729         -7.437748832898226        
3099.455590196885         6976.269112382352         -12.65272587899159        64.77075018845991         0.03294847599710468       1.644844207217501         1.002246659824301         -7.308651129203001        
3194.45934088435          6976.00588164588          -18.52193344499857        63.51065039514566         0.03311788420497822       2.394982096448682         0.9744389285038935        -7.101926072197946        
3289.479954284616         6975.652036170057         -24.38361099384615        62.18939610641353         0.0334217303921903        3.119673068429148         0.9363065208272022        -6.819759638294456        
3384.536229330115         6975.217796190394         -30.23589566748643        60.7783092030136          0.03389352808156983       3.811322334376663         0.8882469621218873        -6.4650973409069          
3479.633974679746         6974.715768343559         -36.07567976918376        59.23894601189395         0.03456073165542731       4.462585377818221         0.8307651131733205        -6.041671664749017        
3574.770433420781         6974.160415226781         -41.89847776455995        57.51665674858108         0.03544255530289621       5.06649528481185          0.7644702613421341        -5.553981106034947        
3669.939813553356         6973.567449241401         -47.6979960075046         55.52917343707678         0.03654853193944153       5.616587167218817         0.6900681975555031        -5.007231403177225        
3765.144490404055         6972.953174345121         -53.46529174562343        53.14476945759021         0.03787823147448614       6.107029011016875         0.608344097530952         -4.407208749165203        
3860.386889905203         6972.333960406729         -59.18506507157237        50.13789129947357         0.03942176588985551       6.532620079697271         0.5201585032476608        -3.760249124108545        
3955.671294371132         6971.725672244723         -64.82833850134841        46.08863601719576         0.04116118590432377       6.888845200127126         0.4264364252872852        -3.073156943813238        
4050.992147857323         6971.143195872994         -70.33225242504287        40.13023042822909         0.04307209014163405       7.171878051109919         0.3281697794531012        -2.353221580413126        
4146.341250033583         6970.599866946748         -75.5402660588842         30.2348488272239          0.04512529976313816       7.378666779367829         0.2264015236957494        -1.608100289435985        
4241.707347251941         6970.107001037268         -79.98346022841766        11.22100821586579         0.04728726601557909       7.506973013051302         0.12221531359741          -0.8457429992410334       
4337.083635712042         6969.673460673926         -82.22078367124537        -25.2531818673732         0.04951913886318119       7.555406278351479         0.01671558313873686       -0.07424855713221301      
4432.464349817019         6969.305383672132         -80.53210250998853        -64.16706552239955        0.05177503549158853       7.523420760751002         -0.08898083206721298      0.698193878633279         
4527.843182708602         6969.006016286484         -76.29749275897646        -85.41665542831035        0.05400188040195224       7.411318646322777         -0.1937544516113841       1.463374752715026         
4623.206911829766         6968.775702800211         -71.15973354134799        -96.26524070215774        0.05614254544300048       7.220266336878005         -0.2964874846890428       2.213097246570253         
4718.541318224743         6968.612000035929         -65.68257928460923        -102.6552312326073        0.05814262499696425       6.952295169872552         -0.3960819548683471       2.939314120827139         
4813.834235456306         6968.50996877226          -60.04966929189698        -106.9267740313995        0.05995796387382607       6.610276081628328         -0.4914743363931586       3.634240209468674         
4909.080475650262         6968.462573354895         -54.33265064429238        -110.0607887882489        0.06155954816948932       6.197862362636724         -0.581651175233649        4.29047045339529          
5004.280144732911         6968.461134567178         -48.5642035663751         -112.5236928819511        0.06293358404373763       5.719439024552788         -0.6656570433530619       4.901038354901608         
5099.434170266613         6968.495785982104         -42.76128857967901        -114.5624331583316        0.0640777839840608        5.180090564280692         -0.7426002510356128       5.459454507466936         
5194.541201926768         6968.555944479672         -36.9338859472685         -116.3194870740341        0.06499696800590667       4.585570718283699         -0.8116608527109631       5.959760259502032         
5289.596786093898         6968.63082750137          -31.08867874269194        -117.8830401999785        0.0657008414608726        3.942258330878696         -0.8721009562279771       6.396599285217904         
5384.598099219147         6968.710025476749         -25.23046501397822        -119.3111322870483        0.06620469578505135       3.257063679296992         -0.9232774667350652       6.765309570979142         
5479.547717794776         6968.784082839234         -19.36277965094149        -120.6441999449839        0.06653144370425096       2.537320758618941         -0.9646505482184918       7.061986783489856         
5574.455585377291         6968.845016163299         -13.48822005035882        -121.9120624251173        0.06671280714131049       1.790681708439677         -0.9957877632692679       7.283517060641574         
5669.332964101341         6968.886711608998         -7.609060027769579        -123.1380028565905        0.06678852708401262       1.025074092625806         -1.016364110802942        7.427579390012295         
5764.191338641103         6968.90519697346          -1.727446100661099        -124.3414449046283        0.06680401959019919       0.2486244455535665        -1.026165018069628        7.492667610698285         
5859.040965302847         6968.898796851903         4.154445609987214         -125.5398376393831        0.06680748453369635       -0.5304167125637704       -1.025088874650181        7.478107953458644         
5953.887329623103         6968.868193183712         10.03415308631884         -126.7501398947118        0.06684710788909233       -1.303735141583673        -1.013149592360267        7.384076840759137         
