Sat1.ElapsedSecs          Sat1.Earth.Latitude       Sat1.Earth.Longitude      
0                         0.1399760902057222        -100.5794252793815        
59.99999988125637         3.086178465587019         -98.77700576126901        
152.2271698107943         7.605242546390135         -95.98065601526494        
250.5010247812606         12.39280125816164         -92.92636890893885        
349.4568411377259         17.16527331366355         -89.72169005612228        
448.5043268068694         21.87131710765886         -86.32585668366598        
547.5823079352267         26.48178374383907         -82.67410588293919        
646.687916025985          30.96497000511054         -78.68935258497031        
726.3330627582036         34.44861460016337         -75.18626564801792        
749.8241091496311         35.45199871136029         -74.09354615100462        
773.6903395853005         36.45889022593078         -72.95299740850284        
803.0848303693347         37.68050530625626         -71.50388682911293        
848.7085189204663         39.53259316777847         -69.15105552244181        
939.3690162221901         43.0301432578765          -64.06028090716855        
1037.602089880966         46.48613907909001         -57.83386907946817        
1136.741781409364         49.53142462030245         -50.70453670364948        
1158.620310772676         50.13297241978351         -49.01034527555599        
1182.313511695247         50.75260169569187         -47.12583713169086        
1211.358711286448         51.46476384831467         -44.74552478092768        
1256.816363660619         52.46777008554297         -40.86890301396418        
1347.362995531876         54.02042355090469         -32.64441249825703        
1445.640776690561         54.9615658069336          -23.14031773489           
1544.834206171799         55.06489402569259         -13.28638316090359        
1644.138426391874         54.30929182673277         -3.586678040339647        
1743.456976837479         52.74658997477894         5.564292103318105         
1842.777535167988         50.47317430684254         13.91444940906026         
1942.094390478451         47.60453424978133         21.36600954893894         
2041.404828603845         44.25431657361436         27.93975389677206         
2140.704914554954         40.52271695420275         33.72372239955956         
2239.992968284059         36.49257356643852         38.83254376376657         
2266.456853609998         35.37671620007837         40.09541738350332         
2296.733704197686         34.08127075836806         41.49441828857414         
2377.45824434096          30.53999030884957         45.00775103495315         
2474.423594854306         26.1456886947457          48.87136336738349         
2573.369337210897         21.53804888447596         52.49316783159276         
2672.525122622028         16.82603908639988         55.87305466088088         
2696.30369291408          15.6849163216022          56.6539322140295          
2729.024845396634         14.10877195054141         57.7127698313482          
2813.190543826204         10.02851648102706         60.36633197964566         
2910.545797110535         5.275175568051758         63.34507892478943         
3009.483224095311         0.4252758069268962        66.32011462581521         
3108.593042206485         -4.434634206463861        69.29613014338668         
3207.718377420679         -9.278853862456094        72.31704858705517         
3306.847253465094         -14.08796388214191        75.4331172598809          
3405.984115158208         -18.84158181496247        78.69919590644957         
3505.133897345513         -23.51644715839709        82.1766200784492          
3604.301442147698         -28.0849909837836         85.93565220835146         
3703.491371660493         -32.51355279971671        90.0579002084193          
3802.707906276919         -36.76012581466871        94.63816725388953         
3863.976560009178         -39.26841694467132        97.74118517087797         
3896.901007380802         -40.57404790945213        99.50702812893988         
3926.901607203763         -41.73520317527903        101.1806679168124         
3974.468983663246         -43.51514322026843        103.9688480662272         
4065.810505987611         -46.69141361928079        109.8270369827331         
4164.18288530549          -49.68279442512033        116.9490057354461         
4263.386410474777         -52.14189554235601        125.0275436544399         
4362.690994678997         -53.92666633156054        133.958619137981          
4462.010305153672         -54.92981778108247        143.531884811884          
4561.331557820085         -55.08297809737754        153.3946459733881         
4660.650454019196         -54.37496834507974        163.1174389193517         
4759.963103709742         -52.85526765723247        172.3091890370826         
4859.266347647645         -50.61845586896298        -179.2901863768091        
4958.55760902632          -47.77954985939022        -171.786357510256         
5057.835486601107         -44.45268348278475        -165.1638222740874        
5157.095489976928         -40.73902850952707        -159.3371665484322        
5213.675200939178         -38.48162286359274        -156.3282054228623        
5277.435770281591         -35.83599552270621        -153.1751523815036        
5346.597329049837         -32.8623795855577         -150.0059862069011        
5438.634089066181         -28.76679499940359        -146.1332771994317        
5536.97164314799          -24.25141793985577        -142.3515084905422        
5636.003456125036         -19.59234490577867        -138.8344922929085        
5735.092329431791         -14.84683477184474        -135.5368044453119        
5834.172371251043         -10.0421125065607         -132.3984255183815        
5933.240656508133         -5.199391343246573        -129.3638067456791        
6032.292879628949         -0.338022837985658        -126.3819119380889        
6131.333808554336         4.524045546056445         -123.4037206562655        
6230.370915960521         9.369071224733187         -120.3803080751301        
6329.41103487974          14.1784626935847          -117.2608151388637        
6428.460143704433         18.93180135790447         -113.9902487723522        
6527.526108326856         23.60583444058577         -110.5070430106919        
6626.614570186939         28.17286824810277         -106.7407197086784        
6725.730193499476         32.59904727821114         -102.6094409807179        
6824.877576471772         36.84214278707145         -98.01814500460679        
6924.073694658            40.84929167677505         -92.85780752080126        
7023.293103429023         44.55179412598174         -87.01252635646334        
7122.534579760395         47.86536194115903         -80.36874515918257        
7183.947362413164         49.6770292195171          -75.81900094149854        
7204.368887760211         50.23329811872852         -74.22922643230045        
7229.884149308782         50.89344340657312         -72.1888965407846         
7259.801350871567         51.6155989331383          -69.72085090035162        
7306.522298546042         52.62399975913711         -65.70772258174652        
7397.737407416571         54.13257577768281         -57.36777679600127        
7496.09627625905          55.00502288790586         -47.81813565999369        
7595.29846367659          55.03487503212823         -37.9600783621274         
7694.602925924119         54.207878879532           -28.29314392067809        
7793.920665734913         52.58055655757934         -19.20238414834616        
7893.238885200117         50.25193019120953         -10.92662363022019        
7992.553370841779         47.33801176420209         -3.551612155274796        
8091.861305711791         43.95162920789427         2.951095235861622         
8191.160442098044         40.19150619658055         8.673243853656492         
8290.446703252383         36.13909842213081         13.73022507499616         
8316.749462729786         35.02503870472322         14.97344865907889         
8343.765510432422         33.86528218202344         16.21254104665721         
8387.223574414384         31.9693798554745          18.13067727746616         
8477.532219118439         27.92532965151559         21.85384236309072         
8575.696997030172         23.39909822830162         25.56529057213942         
8674.769146239851         18.72541020806706         29.033971330427           
8730.032032344025         16.08266461503845         30.87393540818921         
8792.707020230591         13.06119850156292         32.89581268605835         
8856.426159187686         9.968468993038774         34.89519695914177         
8950.751629192382         5.362880034079477         37.78135480043134         
9049.339895427693         0.5300840622040554        40.74646782487857         
9148.407544812653         -4.328133254996274        43.72081023591503         
9247.526530106552         -9.172819861286001        46.74004009948176         
9346.652732533403         -13.98300710131053        49.85337833410348         
9445.78692909563          -18.73818384800775        53.11545974996147         
9544.933465600479         -23.41514045655317        56.58743199248399         
9644.098447740544         -27.98648025934922        60.33938164273172         
9743.285223038401         -32.41864033163738        64.4525993993766          
9842.497031204402         -36.66978699768142        69.02153799874392         
9903.413401090074         -39.16749976836269        72.0980189920077          
9928.553322691005         -40.16918089449731        73.43562810432047         
9953.350379713811         -41.13892709925024        74.79666543469601         
10024.45939604659         -43.80842468515425        78.94586784723259         
10118.01985152997         -47.0264424422882         85.01788019280852         
10216.6776767699          -49.97368897537383        92.25373556645476         
10315.91746708145         -52.36746089016084        100.4302687711269         
10415.22969621001         -54.07380294900994        109.4432476617932         
10514.55274176551         -54.9888776211988         119.0671818390357         
10613.87561538722         -55.0496922396491         128.9365604876192         
10713.19552715868         -54.25175292117347        138.6203145757893         
10812.50879763393         -52.65037986067316        147.7378916441933         
10911.8113968987          -50.34358554050295        156.0457231342811         
11011.10041748034         -47.44722047952685        163.4532811444192         
11110.37446410628         -44.07447487339194        169.9860174042179         
11209.62948580272         -40.32477499720528        175.7341560981812         
11252.20068732742         -38.62169344416293        177.9878471970901         
11278.91950865742         -37.52758471544856        179.343720468739          
11309.84905448277         -36.23873968747434        -179.1396071253129        
11393.18234726088         -32.66033558635292        -175.3098639604647        
11490.42216005037         -28.32149199345772        -171.2476243958529        
11589.34596026083         -23.76613967455463        -167.476861313528         
11688.43952764291         -19.09394077203555        -163.9843412355083        
11787.53365923185         -14.34067543288217        -160.7062683152613        
11886.61060812883         -9.530962608767387        -157.5816180388895        
11985.67477671895         -4.685410610537268        -154.5551721863017        
12084.72552472958         0.1769565225424687        -151.5761299662321        
12183.76666927943         5.038196191475417         -148.5956199268411        
12282.80497173546         9.88048871067654          -145.5646318558856        
12381.84673832729         14.68507751478508         -142.4319872342779        
12480.89973184979         19.43137944166909         -139.14205586011          
12579.96943281032         24.09564163452123         -135.6325121861618        
12679.0613836376          28.64961378613952         -131.8317857668103        
12778.18094099639         33.05870449687234         -127.6566783253588        
12835.21237168461         35.51294051065858         -125.0484153550855        
12859.79498043889         36.54910888012164         -123.8712964067089        
12890.30225405004         37.81502413732644         -122.3626244354309        
12971.43001287477         41.06052806989243         -118.0683431778396        
13068.42242708663         44.66556296485835         -112.3230916664145        
13167.40893661045         47.9573234696493          -105.6704602302013        
13229.91946621332         49.78983135777116         -101.0195187771303        
13252.54215801833         50.39932063086284         -99.2476860657881         
13273.39455164038         50.93392718818443         -97.572751682936          
13336.59486545948         52.38349135268761         -92.25632586398481        
13430.96802273067         54.01801567087139         -83.70083174233633        
13529.70858269837         54.96495219545859         -74.15210273929124        
13628.95391795319         55.0674504700179          -64.29212915196823        
13728.26308307704         54.31060697244902         -54.59160804047854        
13827.58217069786         52.74668062961226         -45.44083609917183        
13926.9016807666          50.47214865386564         -37.09142979462796        
14026.21705782367         47.60252407795674         -29.64085754183894        
14125.52573354915         44.25145666978523         -23.06816145762331        
14224.82577958144         40.51905283555695         -17.28508894197756        
14324.1147093242          36.48815161488979         -12.17703580609922        
14353.15813331399         35.26248962402813         -10.79332169705471        
14383.0537758884          33.98165064379821         -9.415844733211161        
