Sat.ElapsedSecs           Sat.Earth.Latitude        Sat.Earth.Longitude       
13471.01310765138         19.23805980141314         6.269142753607768         
13561.99049244169         14.72316228481348         9.898256297752623         
13652.94498112053         10.14082326049944         13.36413884230661         
13707.70162028493         7.358941352075733         15.3953139510871          
13740.66707402235         5.678235304365548         16.60399194001994         
13777.35819591908         3.803823781793744         17.94025934170451         
13859.42749497481         -0.3964653654184216       20.9107349402627          
13949.31390109705         -4.994711469839213        24.16925543167106         
14040.13294209726         -9.619135220045576        27.51325558858545         
14131.02958967211         -14.20484020947542        30.96204810379856         
14221.9431433361          -18.72569570345427        34.56720099559357         
14312.87045453209         -23.15547882823417        38.38768516204605         
14403.81567858858         -27.46397079152736        42.48965966036515         
14494.7820904199          -31.61495999646082        46.94728432545533         
14585.77347319806         -35.5644573111291         51.84280312032057         
14676.79240750149         -39.25861571876055        57.26418406922664         
14767.83971528057         -42.63191957353423        63.29857304866124         
14858.915317012           -45.60641452001818        70.01909055918811         
14950.01685874304         -48.09320508523866        77.46267890616694         
15041.14274120657         -49.99823757415253        85.60081091141632         
15132.28901306866         -51.23340300946628        94.31122925955383         
15223.45086049754         -51.73229555842038        103.3694937026185         
15314.62228812743         -51.46555636479608        112.4771490223393         
15405.79725344433         -50.44864007609547        121.3245172934952         
15496.96928457124         -48.73764314326824        129.6590976722722         
15588.13163397135         -46.41561315553605        137.3261514186209         
15679.27847035462         -43.57623579663914        144.2703855532187         
15770.40509744547         -40.310929905461          150.5117695130653         
15861.50668255286         -36.70154892011782        156.1149404226285         
15952.5792749715          -32.81770597770231        161.1644794555694         
16043.62094979733         -28.71695725126563        165.7490993200383         
16134.62988270912         -24.44646546915708        169.9531984759416         
16225.60769560514         -20.04482153503428        173.8536458800103         
16316.55592551688         -15.5441148311911         177.5190582144828         
16407.47711121803         -10.97155127788078        -178.98927633429          
16498.37637363235         -6.350770633710724        -175.6158542770196        
16589.25793503877         -1.703194241077771        -172.3093809788252        
16680.12862846954         2.951143269478416         -169.0208831359368        
16770.99374709651         7.592466674070355         -165.7021110055396        
16861.86073059216         12.20055795283918         -162.303659515293         
16952.73411021335         16.7535661730198          -158.773403437994         
17043.62080165884         21.22723032427305         -155.0545464470213        
17134.52566842316         25.59342948818855         -151.0841123668465        
17168.67114618653         27.19880252314156         -149.513834013884         
17202.57603828795         28.77115079530259         -147.9059161641528        
17237.87129136035         30.38271392150192         -146.1760846353866        
17319.08480176935         33.97880322891469         -141.9527886051332        
17408.91696230974         37.73835434454931         -136.8257621720964        
17499.82423394686         41.25188290255234         -131.0663891535714        
17590.85778136505         44.4048482358067          -124.6433528739102        
17681.93303199951         47.10908146152961         -117.5059561560308        
17773.03824626142         49.27130149712526         -109.6519165187065        
17864.16809734656         50.79912673001819         -101.1614980198611        
17955.31852170825         51.61499243898162         -92.21706005199658        
18046.48527349345         51.67239899800619         -83.09173663251789        
18137.66120754881         50.96770471756068         -74.09943772971006        
18228.84041431826         49.54112566880681         -65.52386541267316        
18320.01759182895         47.46631294704181         -57.56322315931974        
18411.18505523773         44.8343431196687          -50.31297001171557        
18502.33780589188         41.73879697570326         -43.78113937930753        
18593.47045317991         38.26612658391094         -37.91847863747277        
18684.57857554313         34.49119610535747         -32.6463740592716         
18775.65980362706         30.47646836582182         -27.87643661981207        
18866.71284399927         26.2732043220596          -23.52178442070707        
18957.73721794831         21.92336957619809         -19.50221397232419        
19048.73327625683         17.46160802147569         -15.74572235852799        
19139.70275775064         12.91699102773453         -12.18809078505143        
19230.64984353259         8.314470273184094         -8.771560168214265        
19258.26453922782         6.908760534460131         -7.753838184825047        
19290.72224482661         5.253017349020085         -6.566025929902442        
19325.90311195236         3.455121649139598         -5.286326428191698        
19407.17669797596         -0.704873603717731        -2.345764128625664        
19496.94104525261         -5.296086458051952        0.9101454730804682        
19587.74754671613         -9.917759836699123        4.258663860907753         
19678.6443520803          -14.49993965974952        7.715800445277069         
19769.55960968044         -19.01576370079368        11.33301287115489         
19860.48923522467         -23.43872087881724        15.16964323695066         
19951.43789889989         -27.73827996648469        19.2923754944082          
20042.40807661554         -31.87774097063431        23.77588275438317         
20133.40275411028         -35.8125032999901         28.70285042829828         
20224.42336594686         -39.48797455736243        34.16137997602578         
20315.47220195644         -42.83790951878576        40.23827419555143         
20406.54838832561         -45.78354480941677        47.00502338442839         
20497.64917097054         -48.23542624814818        54.49521450945814         
20588.77277963329         -50.09951140114645        62.67496680003023         
20679.91597271757         -51.28863232783365        71.41539848027716         
20771.07528703054         -51.73837995545524        80.48613994712184         
20862.24358244799         -51.4221664498577         89.58577269819959         
20953.41605802532         -50.35831416437801        98.40654502056037         
21044.58543250803         -48.6051327677122         106.7014065206986         
21135.74646270135         -46.24678500053285        114.322495661452          
21226.8921131501          -43.37715421270399        121.2201450073645         
21318.01833068021         -40.08717302683129        127.4181445461211         
21409.11873236764         -36.45799929445644        132.9829639196517         
21500.19011842087         -32.55841770953812        137.9998841637375         
21591.22949335724         -28.44530668789573        142.5574747079091         
21682.23746067379         -24.1651146814321         146.7398214260804         
21773.21276717121         -19.75609279885684        150.6231264184301         
21864.1583281802          -15.24990799458195        154.2755619120675         
21955.07739221212         -10.67347013910338        157.758015098478          
22045.97342497436         -6.050324712961906        161.1256048223127         
22136.85209745308         -1.401711538570261        164.429470841635          
22227.71998085082         3.252368762767544         167.7184793574654         
22318.58243937604         7.892134300553465         171.0408975628988         
22409.44636452477         12.49727117692245         174.4462369463288         
22500.31797451666         17.04588226915654         177.9869270625863         
22591.2031914806          21.51345157443055         -178.2799190980419        
22682.10764711257         25.87160352771228         -174.2908356702803        
22716.28041740041         27.47463834153569         -172.7110456549636        
22750.19951431314         29.04367758430714         -171.0935232694839        
22785.51941238111         30.65180823562423         -169.3523728348892        
22867.43396442616         34.26578014091977         -165.0642977260109        
22957.35426099272         38.00987964026676         -159.8932023896029        
23048.27289849054         41.49942876807539         -154.086994721831         
23139.30958220735         44.62214507541059         -147.6122769845529        
23230.38585784379         47.28935840807605         -140.4209468966261        
23321.49142634589         49.40752704696244         -132.5157852867236        
23412.62073994149         50.88483627445518         -123.9842796561157        
23503.76975771505         51.64550010042451         -115.0164065496441        
23594.93351338897         51.6459228619662          -105.8905194310192        
23686.10824736534         50.88582995084687         -96.92038326960575        
23777.28587246966         49.40838142654621         -88.38506484004299        
23868.46172260121         47.28907100502511         -80.47517109077616        
23959.62805476738         44.61961157021577         -73.27887127006341        
24050.78038957436         41.49328779630621         -66.79885122653351        
24141.91371485358         37.99576283934962         -60.98280883360265        
24233.02333652973         34.20098167922338         -55.75089065719415        
24324.10593191162         30.17056475077008         -51.01458491947259        
24415.16054294771         25.95500537842289         -46.68736452309913        
24506.18632505648         21.59568162000268         -42.6896276524494         
24597.18407912878         17.12675109469626         -38.94995686458979        
24688.15602175891         12.57691674959493         -35.40464877736019        
24779.10511951195         7.970948592291407         -31.99641033485137        
24809.08325918717         6.444043431581407         -30.89383740867599        
24837.14249487966         5.012105306183229         -29.8684836078061         
24876.83642625343         2.983039855540004         -28.42607790803076        
24959.5220589079          -1.24957157016021         -25.4356223987988         
25049.46582427947         -5.848184169469957        -22.16936123044254        
25140.29499334283         -10.46676566544517        -18.81028374937762        
25231.19773152284         -15.04235251977116        -15.33697849269344        
25322.11711962009         -19.54854016402112        -11.69689258943062        
25413.05244538235         -23.9585298589463         -7.829792295541863        
25504.00675364072         -28.24107756554026        -3.668135506608099        
25594.98379330616         -32.35869965330486        0.8638055810312388        
25685.98522210959         -36.26565535948523        5.849509183430828         
25777.01332108118         -39.90607460397365        11.37743976633742         
25868.06816848693         -43.21215302324084        17.53334516180258         
25959.14966500131         -46.10373927231832        24.38561525829738         
26050.25628365111         -48.49044578511848        31.96152376535188         
26141.38389739674         -50.27828182569501        40.21689627112539         
26232.52845935058         -51.38193851722286        49.01036856700583         
26323.68637933396         -51.74086997669151        58.10070123994466         
26414.85284477239         -51.33372633860676        67.18217671197098         
26506.0224487097          -50.18407875249979        75.95107899228546         
26597.18903704779         -48.35413919441195        84.17107965796592         
26688.34646920441         -45.93003589513229        91.70665554198111         
26779.48905816302         -43.0058057395507         98.51853605673506         
26870.61077964026         -39.67151851607869        104.6369900138416         
26961.70866298489         -36.00678776646959        110.1320030729004         
27052.77832467109         -32.07895330623706        115.0897718491351         
27143.81732179318         -27.94353938769801        119.5986210982616         
27234.82362446375         -23.64602312619242        123.741674844069          
27325.79811372561         -19.22370238670184        127.5942494329464         
27416.74262867309         -14.70765197609923        131.2235413892487         
27507.65991710359         -10.12434324573245        134.6896534351735         
27598.55316089233         -5.497021490457888        138.0471266439603         
27689.42957811523         -0.8466582143379492       141.3467947635469         
27780.2938920795          3.806729267806914         144.6373002791692         
27871.15333374823         8.443426804173814         147.9670269722661         
27962.01379067497         13.04293378370069         151.3857044897895         
28052.88145530503         17.58309941676041         154.9462217769134         
28143.76407314558         22.03910839895052         158.7064315733449         
28234.66635933146         26.38198563513771         162.7306171175464         
28266.41515677329         27.86571440631278         164.2111103451138         
28302.5723613915          29.53131786084918         165.9510334631483         
28345.18990960205         31.45802583119898         168.082104309909          
28428.77711055335         35.10438320355025         172.5461056987889         
28518.90824194998         38.79878204552565         177.8473322136033         
28609.83101591701         42.21431928205733         -176.2080843980027        
28700.87142497068         45.2452428352556          -169.5802766123881        
28791.95096389158         47.80074932246172         -162.2306249855797        
28883.05922612781         49.78664554919551         -154.1780278003248        
28974.19073148631         51.11322864434158         -145.5316671943118        
29065.34046685556         51.71040392949346         -136.5034811674262        
29156.5042919945          51.54341027733923         -127.3851010501759        
29247.67646047985         50.6218864784318          -118.4887586756468        
29338.851226517           48.99727484611655         -110.0773631373522        
29430.02185199875         46.75003872985422         -102.3191762128757        
29521.18303055177         43.9732698090796          -95.28133411032495        
29612.32907044468         40.75920498545754         -88.95198275715461        
29703.45591850346         37.19111152951057         -83.27068115218465        
29794.55990251154         33.34016918565039         -78.15436987111632        
29885.63887376804         29.26538865893901         -73.51429662158542        
29976.68920280412         25.01522215713593         -69.26533252988465        
30067.71154843736         20.62926011421509         -65.32957092229972        
30158.70672161691         16.14034423869213         -61.63737045795106        
30249.67725262977         11.57619468300021         -58.12654745350591        
30340.62568056397         6.960926756959782         -54.74101041185823        
30363.80380400224         5.779039012525931         -53.89183873904982        
30384.91311416728         4.701220614641957         -53.1218771158735         
30449.0437202272          1.421139388705335         -50.79627783785981        
30536.50330889504         -3.055655057655841        -47.63314714009313        
30627.02343530254         -7.676064014824076        -44.3280304687154         
30717.8885683883          -12.28049958722777        -40.92994828620079        
30808.7994509493          -16.8315444532725         -37.39765261943192        
30899.72714718897         -21.30308565661158        -33.67555191900657        
30990.67151849158         -25.6667051198988         -29.700730905949          
31081.63659225684         -29.88894369123389        -25.40245683747808        
31172.62709147763         -33.92937446780332        -20.70170007833401        
31263.64279895788         -37.73839466705622        -15.51256041911617        
31354.68510054052         -41.25558434135315        -9.74640178843018         
31445.75569513254         -44.4082741274387         -3.321961444387325        
31536.85152878752         -47.11171632557932        3.816076871124053         
31627.97045469051         -49.27302143150968        11.67052193932821         
31719.10889460705         -50.79988774190295        20.16114714679074         
31810.26323289843         -51.61478665118636        29.10555474522888         
31901.42702534795         -51.67125685124556        38.230356402289           
31992.59622412501         -50.96570434131183        47.22199096210474         
32083.76476565609         -49.53834530640888        55.79682672539862         
32174.92687617196         -47.4628337754044         63.75670930065951         
32266.07638208661         -44.83019173488828        71.00637005825543         
32357.20844662283         -41.73396414492356        77.53779586993552         
32448.32006329671         -38.26048682311465        83.40036906699306         
32539.40516476287         -34.48466425397037        88.67254652083314         
32630.46225139406         -30.46892081840871        93.44273312218502         
32721.48898149608         -26.26457299296019        97.79773155311791         
32812.4845588929          -21.91362259717684        101.817722113839          
32903.44844860956         -17.45078507546722        105.5746695318905         
32994.38437944045         -12.90506564116421        109.1328731098098         
33085.29437750112         -8.301558789902506        112.5500073152824         
33176.18412352167         -3.662442384792378        115.8789795585683         
33267.05726080108         0.9916654242825674        119.1694609973737         
33357.92059502564         5.641024820968629         122.46983096197           
33448.78018882591         10.26568297363529         125.8287777000721         
33539.64098239085         14.84454961383117         129.2970284075471         
33630.5118226097          19.35466034749986         132.929299726157          
33721.39779488789         23.76964664327314         136.7857353310595         
