Sat.UTCGregorian           Sat.Earth.Latitude        Sat.Earth.Longitude       
22 Jan 2025 00:00:00.000   0.1404471605943111        -121.2772745541564        
22 Jan 2025 00:01:00.000   4.024093092263708         -122.0714012863687        
22 Jan 2025 00:02:26.739   9.636736781882769         -123.229882832917         
22 Jan 2025 00:03:57.139   15.48160698930768         -124.4659176296756        
22 Jan 2025 00:05:27.978   21.34706339364595         -125.7578173072426        
22 Jan 2025 00:06:58.886   27.2061546552382          -127.1262216139041        
22 Jan 2025 00:08:29.828   33.05309275808401         -128.604046172245         
22 Jan 2025 00:10:00.807   38.88388431887007         -130.2375931467512        
22 Jan 2025 00:11:31.824   44.69344653296466         -132.0946291166052        
22 Jan 2025 00:13:02.883   50.47419662250692         -134.2799700227071        
22 Jan 2025 00:14:33.984   56.21409452257321         -136.9664088305301        
22 Jan 2025 00:16:05.127   61.89122495357692         -140.4604124550966        
22 Jan 2025 00:17:36.312   67.46219837748806         -145.3579145563985        
22 Jan 2025 00:19:07.533   72.82778703113142         -152.954525147955         
22 Jan 2025 00:20:38.786   77.72108918381799         -166.4147181408572        
22 Jan 2025 00:22:10.065   81.30923789144192         166.9674940725947         
22 Jan 2025 00:23:41.362   81.68639999678959         126.0295742233959         
22 Jan 2025 00:25:12.671   78.53099409279461         96.03375446341776         
22 Jan 2025 00:26:13.954   75.43780601855271         84.76978444348126         
22 Jan 2025 00:26:44.780   73.7427604422987          80.72623301306682         
22 Jan 2025 00:27:13.604   72.10421256467046         77.61109015676168         
22 Jan 2025 00:28:32.404   67.45283749069932         71.30123387114085         
22 Jan 2025 00:30:02.203   61.97183070922419         66.4717219454614          
22 Jan 2025 00:31:33.312   56.30378586607751         62.96663632966618         
22 Jan 2025 00:33:04.544   50.56327742289308         60.26929711260083         
22 Jan 2025 00:34:35.764   44.78056216120323         58.07633610785165         
22 Jan 2025 00:36:06.955   38.96900919152755         56.213932892183           
22 Jan 2025 00:37:38.114   33.13647084532178         54.57645266273084         
22 Jan 2025 00:39:09.240   27.2881671748613          53.09565249763423         
22 Jan 2025 00:40:40.337   21.42793285151814         51.72489519283555         
22 Jan 2025 00:42:11.407   15.55893783246666         50.43053206124739         
22 Jan 2025 00:43:42.453   9.683983828717921         49.18684626575728         
22 Jan 2025 00:45:13.483   3.805548949635488         47.97286591579689         
22 Jan 2025 00:46:44.502   -2.07402177203786         46.77022876139595         
22 Jan 2025 00:48:15.517   -7.95233430353559         45.56155402503879         
22 Jan 2025 00:49:46.534   -13.82706862593716        44.32893232697985         
22 Jan 2025 00:51:17.561   -19.69581381468743        43.05237952134238         
22 Jan 2025 00:52:48.604   -25.55602859848671        41.70786396819967         
22 Jan 2025 00:54:19.667   -31.40476724990937        40.26454741932583         
22 Jan 2025 00:55:45.982   -36.93336828418674        38.76776237367368         
22 Jan 2025 00:57:16.550   -42.71399707498507        37.00615311501494         
22 Jan 2025 00:58:47.637   -48.50031984980866        34.94918495696516         
22 Jan 2025 01:00:18.811   -54.25441872612149        32.45988356865339         
22 Jan 2025 01:01:50.022   -59.95547113421635        29.28971336054419         
22 Jan 2025 01:03:21.264   -65.56942680134695        24.96961020183561         
22 Jan 2025 01:04:52.532   -71.02263017128604        18.52021709216818         
22 Jan 2025 01:06:23.822   -76.12882206021681        7.634662073155032         
22 Jan 2025 01:07:55.126   -80.32670868939535        -13.40296319357788        
22 Jan 2025 01:09:26.438   -82.02596889516235        -51.34595056050009        
22 Jan 2025 01:10:57.750   -79.87821103344245        -87.38456859520853        
22 Jan 2025 01:12:29.054   -75.50116906254284        -106.6156971939959        
22 Jan 2025 01:14:00.341   -70.32835637040621        -116.7116350415587        
22 Jan 2025 01:15:31.606   -64.843383872763          -122.7994849795328        
22 Jan 2025 01:17:02.840   -59.21010580249975        -126.9322434161604        
22 Jan 2025 01:18:34.040   -53.49467105719599        -129.99501758992          
22 Jan 2025 01:20:05.199   -47.72834810728402        -132.4179292295193        
22 Jan 2025 01:21:36.315   -41.92767524155811        -134.4325787586139        
22 Jan 2025 01:23:07.386   -36.10239638844561        -136.1743606495209        
22 Jan 2025 01:24:38.415   -30.25886234063962        -137.7280046343484        
22 Jan 2025 01:26:09.402   -24.40155210512352        -139.14979205814          
22 Jan 2025 01:27:40.352   -18.53396270157562        -140.479221140316         
22 Jan 2025 01:29:11.271   -12.65905134831565        -141.7456000707093        
22 Jan 2025 01:30:42.166   -6.779404656845061        -142.9720398390792        
22 Jan 2025 01:32:13.043   -0.8975554258612942       -144.1780061348681        
22 Jan 2025 01:33:43.912   4.984172274630554         -145.3812305401185        
22 Jan 2025 01:35:14.780   10.86344179009206         -146.5992078699462        
22 Jan 2025 01:36:45.658   16.73787982390996         -147.8506924290035        
22 Jan 2025 01:38:16.552   22.60493213690037         -149.1574044572375        
22 Jan 2025 01:39:47.470   28.46193669997561         -150.546377880614         
22 Jan 2025 01:41:18.418   34.30570355343578         -152.0533572060556        
22 Jan 2025 01:42:49.402   40.13228042417082         -153.7284093933021        
22 Jan 2025 01:44:20.427   45.93633128180886         -155.6456414878042        
22 Jan 2025 01:45:51.493   51.70950854744116         -157.9210961528706        
22 Jan 2025 01:47:22.603   57.43816939657078         -160.7488671286581        
22 Jan 2025 01:48:53.756   63.09728777358796         -164.4795894465706        
22 Jan 2025 01:50:24.949   68.63548548891499         -169.8101133819237        
22 Jan 2025 01:51:56.177   73.93200738773579         -178.2960179831987        
22 Jan 2025 01:53:27.437   78.64872144066332         166.2013755108668         
22 Jan 2025 01:54:58.722   81.7308129219995          135.6919624939335         
22 Jan 2025 01:56:30.023   81.24018680944097         94.86750242828934         
22 Jan 2025 01:58:01.335   77.59302105679683         68.74489507177292         
22 Jan 2025 01:58:46.968   75.2240759973299          61.09634825985951         
22 Jan 2025 01:59:17.348   73.54561113283854         57.20963693510254         
22 Jan 2025 01:59:46.458   71.88538940759261         54.13322366335033         
22 Jan 2025 02:01:03.955   67.30305823433162         48.03203080358403         
22 Jan 2025 02:02:33.582   61.82900607991419         43.25925232351245         
22 Jan 2025 02:04:04.670   56.16038406490845         39.780492255979           
22 Jan 2025 02:05:35.899   50.41887094194466         37.09842054661995         
22 Jan 2025 02:07:07.118   44.63548325394264         34.91514921425993         
22 Jan 2025 02:08:38.307   38.82352250576901         33.05919221169486         
22 Jan 2025 02:10:09.463   32.99070483588133         31.42611062969027         
22 Jan 2025 02:11:40.587   27.14224925746348         29.94835783276853         
22 Jan 2025 02:13:11.680   21.28195380630048         28.57969616109489         
22 Jan 2025 02:14:42.746   15.413017917598           27.28673095571235         
22 Jan 2025 02:16:13.790   9.538139545398176         26.04387340891155         
22 Jan 2025 02:17:44.815   3.659849829749246         24.83025076365176         
22 Jan 2025 02:19:15.832   -2.219552314774012        23.62753294440462         
22 Jan 2025 02:20:46.843   -8.097641416687292        22.41834947753483         
22 Jan 2025 02:22:17.858   -13.97213625748961        21.18474961900621         
22 Jan 2025 02:23:48.884   -19.84066156904887        19.90666417185993         
22 Jan 2025 02:25:19.925   -25.70055889185856        18.55995179142457         
22 Jan 2025 02:26:28.432   -30.10181503391471        17.48309666631569         
22 Jan 2025 02:27:09.413   -32.73053025008048        16.80525034179536         
22 Jan 2025 02:27:50.286   -35.3487926916461         16.09877855001437         
22 Jan 2025 02:28:56.091   -39.55575033966009        14.88390057699164         
22 Jan 2025 02:30:23.956   -45.15335009393697        13.06752978066099         
22 Jan 2025 02:31:54.745   -50.90662463070261        10.85930499539062         
22 Jan 2025 02:33:25.896   -56.63909508589209        8.125955087947732         
22 Jan 2025 02:34:57.115   -62.30923237048418        4.552499680695487         
22 Jan 2025 02:36:28.366   -67.86890247518679        -0.4890757991920698       
22 Jan 2025 02:37:59.641   -73.21175135067152        -8.378382634762577        
22 Jan 2025 02:39:30.935   -78.0481399739118         -22.506583073176          
22 Jan 2025 02:41:02.241   -81.4724202447203         -50.45660514506105        
22 Jan 2025 02:42:33.553   -81.54783043618322        -91.53793473243944        
22 Jan 2025 02:44:04.861   -78.20895550915439        -120.1675494556301        
22 Jan 2025 02:45:36.158   -73.40014336849859        -134.6472271111398        
22 Jan 2025 02:47:07.436   -68.06537841387303        -142.6895424551319        
22 Jan 2025 02:48:38.687   -62.50660012920446        -147.8056955015762        
22 Jan 2025 02:50:09.906   -56.83371007315405        -151.4200939981924        
22 Jan 2025 02:51:41.088   -51.09434525515293        -154.1788597935907        
22 Jan 2025 02:53:12.227   -45.31217061025932        -156.4105945692779        
22 Jan 2025 02:54:43.322   -39.50033513464487        -158.29878200282          
22 Jan 2025 02:56:14.374   -33.66678253039548        -159.9539757214436        
22 Jan 2025 02:57:45.383   -27.81707936437374        -161.4470958709645        
22 Jan 2025 02:59:16.352   -21.95516248763825        -162.8263996284155        
22 Jan 2025 03:00:47.287   -16.08422119244736        -164.1265360755363        
22 Jan 2025 03:02:18.193   -10.20712956887596        -165.3738278869101        
22 Jan 2025 03:03:49.077   -4.326401205324456        -166.5896154441085        
22 Jan 2025 03:05:19.948   1.555608417584154         -167.7924605571739        
22 Jan 2025 03:06:50.814   7.436446832336965         -168.9997939979243        
22 Jan 2025 03:08:21.684   13.313861601228           -170.2294691598323        
22 Jan 2025 03:09:52.566   19.18537043502625         -171.5012370020276        
22 Jan 2025 03:11:23.469   25.04851928591612         -172.8387354679123        
22 Jan 2025 03:12:54.398   30.90029630664658         -174.2720875832584        
