Sat.UTCGregorian           Sat.Earth.Latitude        Sat.Earth.Longitude       
22 Jan 2025 00:00:00.000   0.1404471605943111        -121.2772745541564        
22 Jan 2025 00:01:00.000   3.213080079713345         -119.1046742762661        
22 Jan 2025 00:02:26.760   7.643920349515892         -115.9338334034045        
22 Jan 2025 00:03:57.183   12.22896609154603         -112.5507007712491        
22 Jan 2025 00:05:28.043   16.78068695141123         -109.0196002837976        
22 Jan 2025 00:06:58.965   21.25532907410479         -105.2974916802317        
22 Jan 2025 00:08:29.912   25.62250020403636         -101.3228853517915        
22 Jan 2025 00:10:00.881   29.84843002649961         -97.02528749833429        
22 Jan 2025 00:11:31.875   33.89255762174125         -92.32582891029841        
22 Jan 2025 00:13:02.895   37.70537540816792         -87.13854754245484        
22 Jan 2025 00:14:18.836   40.66547895079798         -82.3744514608351         
22 Jan 2025 00:14:42.020   41.52240962246703         -80.8328121613269         
22 Jan 2025 00:15:07.026   42.41967206412428         -79.12169673838795        
22 Jan 2025 00:16:29.152   45.1481366649048          -73.13365336680499        
22 Jan 2025 00:17:59.200   47.69469926838981         -65.89578472399003        
22 Jan 2025 00:19:30.199   49.70592946497353         -57.88376827104764        
22 Jan 2025 00:21:01.320   51.06441585703634         -49.26274760646181        
22 Jan 2025 00:22:32.462   51.69636349432505         -40.24786793641219        
22 Jan 2025 00:24:03.610   51.56509318240597         -31.12903379704809        
22 Jan 2025 00:25:34.759   50.67832728802028         -22.21893603771919        
22 Jan 2025 00:27:05.904   49.08588442579395         -13.78355410535227        
22 Jan 2025 00:28:37.041   46.86720520440721         -5.995530037752622        
22 Jan 2025 00:30:08.163   44.1151197880724          1.073632408657922         
22 Jan 2025 00:31:39.268   40.92190855050251         7.433098986322566         
22 Jan 2025 00:33:10.356   37.37119433049595         13.14163039280634         
22 Jan 2025 00:34:41.422   33.53462496662083         18.28152719048998         
22 Jan 2025 00:36:12.465   29.47160976250734         22.94145159933129         
22 Jan 2025 00:37:43.487   25.23083703457031         27.20682419169563         
22 Jan 2025 00:39:14.488   20.85214648274717         31.15584736234567         
22 Jan 2025 00:40:45.471   16.36860233591526         34.85844970532698         
22 Jan 2025 00:42:16.437   11.80804402845341         38.37711702543915         
22 Jan 2025 00:43:47.391   7.194742317680152         41.7681296369357          
