Sat.UTCGregorian           Sat.Earth.Latitude        Sat.Earth.Longitude       
22 Jan 2025 00:00:00.000   0.1404471605943111        -121.2772745541564        
22 Jan 2025 00:01:00.000   4.062342763537279         -121.528096031503         
22 Jan 2025 00:02:26.739   9.730961579172297         -121.8906975540352        
22 Jan 2025 00:03:57.137   15.63601516001055         -122.2686054779477        
22 Jan 2025 00:05:27.975   21.56551465885834         -122.6483690954002        
22 Jan 2025 00:06:58.884   27.49387671163804         -123.0284473957361        
22 Jan 2025 00:08:29.829   33.4177044589701          -123.4087052889717        
22 Jan 2025 00:10:00.808   39.33614915848186         -123.7891561246198        
22 Jan 2025 00:11:31.829   45.24897249523268         -124.1698382198993        
22 Jan 2025 00:13:02.892   51.15620459788088         -124.5507966255289        
22 Jan 2025 00:14:34.000   57.05802796409768         -124.9320854204831        
22 Jan 2025 00:16:05.150   62.95485668634307         -125.3137966357714        
22 Jan 2025 00:17:36.343   68.84738309404098         -125.6961267051556        
22 Jan 2025 00:19:07.572   74.73639837582445         -126.0795723239194        
22 Jan 2025 00:20:38.834   80.62287246255926         -126.4659163183913        
22 Jan 2025 00:22:10.122   86.50787482855719         -126.8690891819236        
22 Jan 2025 00:22:56.472   89.49516460762142         -127.2671695176905        
22 Jan 2025 00:23:23.730   88.74812793593742         52.95418428653552         
22 Jan 2025 00:23:49.652   87.07758643911922         52.79078037146459         
22 Jan 2025 00:25:05.067   82.21716687003816         52.44983656549466         
22 Jan 2025 00:26:34.454   76.45483970247442         52.06967756609333         
22 Jan 2025 00:28:05.553   70.57920152834994         51.68625805325965         
22 Jan 2025 00:29:36.835   64.68743107508433         51.30331871169562         
22 Jan 2025 00:31:08.120   58.78988287346305         50.92090382373613         
22 Jan 2025 00:32:39.383   52.88725556733768         50.53885932307728         
22 Jan 2025 00:34:10.618   46.9793116456493          50.15709372094969         
22 Jan 2025 00:35:41.823   41.06585568704471         49.77555428978978         
22 Jan 2025 00:37:12.995   35.14702695397279         49.39421459993261         
22 Jan 2025 00:38:44.134   29.22318577673813         49.01305438904483         
22 Jan 2025 00:40:15.242   23.29482584038823         48.63204884247107         
22 Jan 2025 00:41:46.321   17.36282523009001         48.25118343169503         
22 Jan 2025 00:43:17.376   11.42802510531839         47.87042775677946         
22 Jan 2025 00:44:48.413   5.491433094997934         47.48975093513828         
22 Jan 2025 00:46:19.436   -0.4457758338769104       47.10912488152221         
22 Jan 2025 00:47:50.455   -6.382540110034762        46.72851008973191         
22 Jan 2025 00:49:21.475   -12.31772110734209        46.34787185419245         
22 Jan 2025 00:50:52.503   -18.2502217924053         45.96717657423105         
22 Jan 2025 00:52:23.545   -24.17910108273073        45.58638790137769         
22 Jan 2025 00:52:53.352   -26.11900281789948        45.46170984241776         
22 Jan 2025 00:53:20.568   -27.88971435574981        45.34786458800316         
22 Jan 2025 00:54:42.474   -33.21511661443484        45.00521880481831         
22 Jan 2025 00:56:12.495   -39.06170541112709        44.62854809053926         
22 Jan 2025 00:57:43.507   -44.96530828079769        44.24762347773041         
22 Jan 2025 00:59:14.660   -50.87052574170298        43.86595033691386         
22 Jan 2025 01:00:45.857   -56.77139039014494        43.48383887745077         
22 Jan 2025 01:02:17.088   -62.66762764289048        43.10117775950415         
22 Jan 2025 01:03:48.348   -68.55992656140431        42.7176333655479          
22 Jan 2025 01:05:19.633   -74.44895726267001        42.33237177418213         
22 Jan 2025 01:06:50.937   -80.33582366160537        41.94244682956985         
22 Jan 2025 01:08:22.254   -86.22149148919581        41.52649385574431         
22 Jan 2025 01:09:53.577   -87.89286352621521        -138.6977803799123        
22 Jan 2025 01:11:24.896   -82.00623166636701        -139.1538360611074        
22 Jan 2025 01:12:56.205   -76.11748403566828        -139.5467398499779        
22 Jan 2025 01:14:27.495   -70.22563596897274        -139.9328401402549        
22 Jan 2025 01:15:58.759   -64.32980089710195        -140.3167400415277        
22 Jan 2025 01:17:29.989   -58.42941640614159        -140.6995779301398        
22 Jan 2025 01:19:01.180   -52.52386510869213        -141.0817744653306        
22 Jan 2025 01:20:32.330   -46.61280981392895        -141.4635151479806        
22 Jan 2025 01:22:03.434   -40.69627827327072        -141.8448882448066        
22 Jan 2025 01:23:34.493   -34.77440358131992        -142.2259532242496        
22 Jan 2025 01:25:05.509   -28.84747123450371        -142.6067589805077        
22 Jan 2025 01:26:36.483   -22.91616238721553        -142.9873372894273        
